,product_code,product_name
776,620113,"MEN'S OR BOYS' OVERCOATS, CARCOATS, CAPES, CLOAKS AND SIMILAR ARTICLES OF MANMADE FIBERS, NOT KNITTED OR CROCHETED"
777,581091,"EMBROIDERY IN THE PIECE, IN STRIPS OR IN MOTIFS, NESOI, OF COTTON"
778,441874,"ASSEMBLED FLOORING PANELS, OTHER, FOR MOSAIC FLOORS"
779,550490,"ARTIFICIAL STAPLE FIBERS, NOT CARDED, COMBED OR OTHERWISED PROCESSED FOR SPINNING, OTHER THAN VISCOSE RAYON"
780,440393,"WOOD IN THE ROUGH OF BEECH, OF WHICH ANY CROSS-SECTION DIMENSION IS 15CM OR MORE"
781,520931,"WOVEN FABRICS OF COTTON, 85% OR MORE COTTON BY WEIGHT, DYED, PLAIN WEAVE, WEIGHING OVER 200 G/M2"
782,570210,"KELEM, SCHUMACKS, KARAMANIE, AND SIMILAR HAND-WOVEN RUGS"
783,900661,PHOTOGRAPHIC DISCHARGE LAMP (ELECTRONIC) FLASHLIGHT APPARATUS
784,940592,"PARTS FOR LAMPS AND LIGHTING FITTINGS, OF PLASTICS"
785,950659,"BADMINTON OR SIMILAR RACKETS, WHETHER OR NOT STRUNG, PARTS AND ACCESSORIES THEREOF"
786,870380,"MOTOR VEHICLES WITH ONLY ELECTRIC MOTOR,NESOI"
787,902230,X-RAY TUBES
788,902720,CHROMATOGRAPHS AND ELECTROPHORESIS INSTRUMENTS
789,902910,"REVOLUTION COUNTERS, PRODUCTION COUNTERS, TAXIMETERS, ODOMETERS, PEDOMETERS AND THE LIKE"
790,871410,PARTS AND ACCESSORIES OF MOTORCYCLES (INCLUDING MOPEDS)
791,871420,PARTS AND ACCESSORIES OF CARRIAGES FOR DISABLED PERSONS
792,842831,"CONTINUOUS-ACTION ELEVATORS AND CONVEYORS, FOR GOODS OR MATERIALS, SPECIALLY DESIGNED FOR UNDERGROUND USE"
793,847329,"PARTS AND ACCESSORIES FOR CASH REGISTERS AND MACHINES FOR ACCOUNTING, POSTAGE-FRANKING, TICKET-ISSUING AND SIMILAR MACHINES WITH A CALCULATING DEVICE"
794,030274,"EELS (ANGUILLA SPP.), FRESH OR CHILLED"
795,180500,"COCOA POWDER, NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER"
796,230610,"COTTON SEED OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF COTTON SEED OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS"
797,230630,"SUNFLOWER SEED OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SUNFLOWER SEED OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS"
798,250810,"BENTONITE, WHETHER OR NOT CALCINED"
799,271111,"NATURAL GAS, LIQUEFIED"
800,280440,OXYGEN
801,290612,"CYCLOHEXANOL, METHYLCYCLOHEXANOLS AND DIMETHYLCYCLOHEXANOLS"
802,310319,"SUPERPHOSPHATES,NESOI"
803,400122,"TECHNICALLY SPECIFIED NATURAL RUBBER (TSNR) IN PRIMARY FORMS OR IN PLATES, SHEETS OR STRIP"
804,700220,"GLASS RODS, UNWORKED"
805,731431,"OTHER GRILL, NETTING AND FENCING WELDED AT THE INTERSECTION OF GALVANIZED STEEL"
806,630710,"FLOORCLOTHS, DISHCLOTHS, DUSTERS AND SIMILAR CLEANING CLOTHS"
807,740312,"REFINED COPPER WIRE BARS, UNWROUGHT"
808,740919,"PLATES, SHEETS AND STRIP OF REFINED COPPER, OVER 0.15 MM THICK, NOT IN COILS"
809,581099,"EMBROIDERY IN THE PIECE, IN STRIPS OR IN MOTIFS, NESOI, OF TEXTILE MATERIALS NESOI"
810,410712,"WHOLE HIDES & SKINS OF LEATHER, FULL GRAINS, GRAIN SPLIT, FURHTER PREPED AFTER TANNING/CRUSTING, OF BOVINE/EQUINE ANIMALS, W/O HAIR ON, NT OF HD 4114"
811,540411,"SYNTHETIC ELASTOMERIC MONOFILAMENT OF 67 DECITEX OR MORE AND OF WHICH NO CROSS-SECTIONAL DIMENSION EXCEEDS 1 MM, NESOI"
812,540412,"POLYPROPYLENE MONOFILAMENT OF 67 DECITEX OR MORE AND OF WHICH NO CROSS-SECTIONAL DIMENSION EXCEEDS 1 MM, NESOI"
813,560790,"TWINE, CORDAGE, ROPE AND CABLE, WHETHER OR NOT PLAITED OR BRAIDED OR COATED ETC. WITH RUBBER OR PLASTICS, OF FIBERS NESOI"
814,010631,LIVE BIRDS OF PREY
815,030241,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII), FRESH OR CHILLED"
816,060290,"LIVE PLANTS (INCLUDING THEIR ROOTS), CUTTING AND  SLIPS, N.E.S.O.I.; MUSHROOM SPAWN"
817,030729,"SCALLOPS AND OTHER MOLLUSCS OF THE FAMILY PECTINIDAE, NESOI"
818,030772,"CLAMS, FROZEN"
819,040690,"CHEESE, NESOI, INCLUDING CHEDDAR AND COLBY"
820,080450,"GUAVAS, MANGOES AND MANGOSTEENS, FRESH OR DRIED"
821,130220,"PECTIC SUBSTANCES, PECTINATES AND PECTATES"
822,271012,"LIGHT OILS AND PREPARATIONS CONTAINING GT=70% BY WEIGHT PETROLEUM OILS OR OILS FROM BITUMINOUS MINERALS, NOT CONTAINING BIODIESEL, NOT WASTE OILS"
823,292700,"DIAZO-, AZO-, OR AZOXY-COMPOUNDS"
824,292511,SACCHARIN AND ITS SALTS
825,330130,RESINOIDS
826,330430,MANICURE OR PEDICURE PREPARATIONS
827,350300,GELATIN (INCLUDING GELATIN IN RECTANGULAR OR SQUARE SHEETS) AND GELATIN DERIVATIVES; ISINGLASS; OTHER GLUE OF ANIMAL ORIGIN (EXCEPT CASEIN GLUE) NESOI
828,392329,"SACKS AND BAGS (INCLUDING CONES), OF PLASTICS NESOI"
829,400121,NATURAL RUBBER IN SMOKED SHEETS
830,700490,"DRAWN GLASS AND BLOWN GLASS, IN SHEETS, WHETHER OR NOT HAVING AN ABSORBENT OR REFLECTING LAYER, BUT NOT OTHERWISE WORKED, NESOI"
831,700530,"FLOAT GLASS AND SURFACE GROUND OR POLISHED GLASS, IN WIRED SHEETS, WHETHER OR NOT HAVING AN ABSORBENT OR REFLECTING LAYER, BUT NOT OTHERWISE WORKE"
832,621010,"GARMENTS, MADE-UP OF FABRICS OF FELTS AND NONWOVENS"
833,731940,SAFETY PINS AND OTHER PINS OF IRON OR STEEL
834,610453,"WOMEN'S OR GIRLS' SKIRTS AND DIVIDED SKIRTS OF SYNTHETIC FIBERS, KNITTED OR CROCHETED"
835,720120,"NONALLOY PIG IRON CONTAINING MORE THAN 0.5% (WT.) PHOSPHORUS, IN PRIMARY FORMS"
836,760200,ALUMINUM WASTE AND SCRAP
837,580430,"LACE IN THE PIECE, IN STRIPS OR IN MOTIFS, HANDMADE"
838,530210,"TRUE HEMP (CANNABIS SATIVA L.), RAW OR RETTED"
839,520291,COTTON GARNETTED STOCK
840,520710,"COTTON YARN (OTHER THAN SEWING THREAD), CONTAINING 85% OR MORE BY WEIGHT OF COTTON, PUT UP FOR RETAIL SALE"
841,440391,"OAK WOOD IN THE ROUGH, WHETHER OR NOT STRIPPED OF BARK OR SAPWOOD OR ROUGHLY SQUARED, NOT TREATED"
842,870324,"PASSENGER MOTOR VEHICLES WITH SPARK-IGNITION INTERNAL COMBUSTION RECIPROCATING PISTON ENGINE, CYCLINDER CAPACITY OVER 3,000 CC"
843,870332,"PASSENGER MOTOR VEHICLES WITH COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINE (DIESEL), CYLINDER CAPACITY OVER 1,500 CC BUT NOT OVER 2,500 CC"
844,871492,WHEEL RIMS AND SPOKES FOR BICYCLES AND OTHER CYCLES NESOI
845,871631,TANKER TRAILERS AND TANKER SEMI-TRAILERS
846,810830,TITANIUM WASTE AND SCRAP
847,830629,"STAUETTES AND OTHER ORNAMENTS, AND PARTS THEREOF, OF BASE METAL NOT PLATED WITH PRECIOUS METAL"
848,843360,"MACHINES FOR CLEANING, SORTING OR GRADING EGGS, FRUIT OR OTHER AGRICULTURAL PRODUCE"
849,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.S.O.I."
850,844511,CARDING MACHINES FOR PREPARING TEXTILE FIBERS
851,852873,"RECEPTION APPARATUS FOR TELEVISION, MONOCHROME, DESIGNED TO INCORPORATED A VIDEO DISPLAY OR SCREEN"
852,040719,"EGGS OF BIRDS, FERTILIZED FOR INCUBATION, OTHER THAN CHICKENS' EGGS"
853,120241,"PEANUTS, IN SHELL, OTHER THAN SEED"
854,151620,"VEGETABLE FATS AND OILS AND THEIR FRACTIONS, HYDROGENATED, INTERESTERIFIED, REESTERIFIED OR ELAIDINIZED, WHETHER OR NOT REFINED, NOT FURTHER PREPARED"
855,190110,"FOOD PREPARATIONS FOR INFANT USE, PUT UP FOR RETAIL SALE, NESOI"
856,200830,"CITRUS FRUIT (INCLUDING MIXTURES AND CHILLED SEGMENTS), PREPARED OR PRESERVED, WHETHER OR NOT CONTAINING ADDED SWEETENING OR SPIRIT, NESOI"
857,200929,"GRAPEFRUIT JUICE OR POMELO JUICE OF A BRIX VALUE EXCEEDING 20, UNFERMENTED AND NOT CONT ADDED SPIRIT, WHETHER OR NOT CONT ADDED SUGAR OR OTH SWEETENER"
858,230910,"DOG AND CAT FOOD, PUT UP FOR RETAIL SALE"
859,283311,DISODIUM SULFATE
860,283421,POTASSIUM NITRATE
861,290543,MANNITOL
862,290919,"ACYCLIC ETHERS (EXCLUDING DIETHYL ETHER) AND THEIR HALOGENATED, SULFONATED, NITRATED OR NITROSATED DERIVATIVES"
863,291030,"1-CHLORO-2,3-EPOXYPROPANE (EPICHLOROHYDRIN)"
864,293136,"(5-ETHYL-2-METHYL-2-OXIDO-1,3,2-DIOXAPHOSPHINAN-5-YL)METHYL METHYL METHYLPHOSPHONATE"
865,291540,"MONO-, DI- OR TRICHLOROACETIC ACIDS, THEIR SALTS AND ESTERS"
866,621220,"GIRDLES AND PANTY GIRDLES, WHETHER OR NOT KNITTED OR CROCHETED"
867,701342,"TABLE OR KITCHEN GLASSWARE NESOI, HAVING A LINEAR COEFFICIENT OF EXPANSION NOT OVER 5X10-6 PER KELVIN IN A TEMPERATURE RANGE OF 0 TO 300 DEGREES C"
868,701940,"NARROW FABRICS, WOVEN, OF GLASS FIBER ROVINGS"
869,740100,COPPER MATTES; CEMENT COPPER (PRECIPITATED COPPER)
870,720837,"FLAT-ROLLED PRODUCTS OF IRN OR NONALLOY STEEL, WIDTH OF 600MM OR MORE, IN COILS, HOT-ROLLED WORKED ONLY, OF A THICKNESS 4.75MM BUT NOT OVER 10MM NESOI"
871,750711,"NICKLE TUBES AND PIPES, NOT ALLOYED"
872,761290,"ALUMINUM CASKS, DRUMS, CANS, BOXES AND SIMILAR PLAIN, UNFITTED CONTAINERS, OF A CAPACITY NOT OVER 300 LITERS (79.30 GAL.)"
873,482090,"BLOTTING PADS, BOOK COVERS (INCLUDING COVER BOARDS AND BOOK JACKETS) AND ARTICLES OF STATIONERY NESOI, OF PAPER OR PAPERBOARD"
874,530921,"WOVEN FABRICS OF FLAX, CONTAINING LESS THAN 85% FLAX BY WEIGHT, UNBLEACHED OR BLEACHED"
875,420329,"GLOVES, MITTENS AND MITTS, NOT DESIGNED FOR USE IN SPORTS, OF LEATHER OR OF COMPOSITION LEATHER"
876,550952,"SYNTHETIC STAPLE FIBER YARN (EXCEPT SEWING THREAD), NOT FOR RETAIL SALE, UNDER 85% (WT.) OF POLYESTER MIXED MAINLY WITH WOOL OR FINE ANIMAL HAIR"
877,480593,"PAPER & PAPERBOARD, UNCOATED, IN ROLLS/SHEETS, WEIGHING 225 G/M2 OR MORE, NESOI"
878,854810,"WASTE AND SCRAP OF PRIMARY CELLS, PRIMARY BATTERIES AND ELECTRIC STORAGE BATTERIES; SPENT PRIMARY CELLS, SPENT PRIMARY AND ELECTRIC STORAGE BATTERIES"
879,900410,SUNGLASSES
880,850410,BALLASTS FOR DISCHARGE LAMPS OR TUBES
881,820530,"PLANES, CHISELS, GOUGES AND SIMILAR CUTTING TOOLS FOR WOOD WORKING, AND PARTS THEREOF, OF BASE METAL"
882,844513,DRAWING OR ROVING MACHINES FOR PREPARING TEXTILE FIBERS
883,844720,FLAT KNITTING MACHINES; STITCH-BONDING MACHINES
884,030722,"SCALLOPS AND OTHER MOLLUSCS OF THE FAMILY PECTINIDAE, FROZEN"
885,081110,"STRAWBERRIES, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, WHETHER OR NOT SWEETENED, FROZEN"
886,210111,"COFFEE EXTRACTS, ESSENCES AND CONCENTRATES, AND PREPARATIONS WITH A BASIS OF THESE PRODUCTS OR WITH A BASIS OF COFFEE"
887,251749,"GRANULES, CHIPPINGS AND POWDER OF MONUMENTAL OR BUILDING STONES (CALCAREOUS NESOI, ALABASTER, GRANITE, PORPHYRY, BASALT, SANDSTONE ETC.), NESOI"
888,280461,"SILICON, CONTAINING BY WEIGHT NOT LESS THAN 99.99% OF SILICON"
889,290819,"DERIVATIVES CONTAINING ONLY HALOGEN SUBSTITUENTS AND THEIR SALTS, NESOI"
890,293220,LACTONES
891,294130,TETRACYCLINES AND THEIR DERIVATIVES; SALTS THEREOF
892,340211,"ANIONIC ORGANIC SURFACE-ACTIVE AGENTS, WHETHER OR NOT PUT UP FOR RETAIL SALE"
893,350790,"ENZYMES AND PREPARED ENZYMES, NESOI"
894,380210,ACTIVATED CARBON
895,390950,"POLYURETHANES, IN PRIMARY FORMS"
896,620312,"MEN'S OR BOYS' SUITS OF SYNTHETIC FIBERS, NOT KNITTED OR CROCHETED"
897,722011,"FLAT-ROLLED STAINLESS STEEL PRODUCTS, UNDER 600 MM WIDE, HOT-ROLLED, 4.75 MM OR MORE THICK"
898,591132,"TEXTILE FABRICS AND FELTS, ENDLESS OR FITTED WITH LINKING DEVICES, OF A KIND USED IN PAPERMAKING OR SIMILAR MACHINES, WEIGHING 650 G/M2 OR MORE"
899,621132,"MEN'S OR BOYS' GARMENTS NESOI OF COTTON, NOT KNITTED OR CROCHETED"
900,600541,WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES) OF UNBLEACHED OR BLEACHED ARTIFICIAL FIBERS
901,730900,"RESERVOIRS, TANKS, CASKS, VATS AND SIMILAR CONTAINERS NESOI, OF A CAPACITY OF MORE THAN 300 LITERS (79.25 GAL.), OF IRON OR STEEL"
902,670300,"HUMAN HAIR, DRESSED OR OTHERWISE WORKED; WOOL OR OTHER ANIMAL HAIR OR OTHER TEXTILE MATERIALS, PREPARED FOR USE IN MAKING WIGS OR THE LIKE"
903,680423,"MILLSTONES, GRINDSTONES, GRINDING WHEELS AND THE LIKE NESOI, OF NATURAL STONE"
904,680990,"ARTICLES OF PLASTER OR OF COMPOSITIONS BASED ON PLASTER, NESOI"
905,551130,"ARTIFICIAL STAPLE FIBER YARN (EXCEPT SEWING THREAD), PUT UP FOR RETAIL SALE"
906,481031,"KRAFT PAPER AND PAPERBOARD (NOT FOR WRITING, ETC.), OVER 95% WOOD FIBER BY CHEMICAL PROCESS, NOT OVER 150 G/M2, CLAY COATED, BLEACHED, IN ROLLS ETC."
907,870840,GEAR BOXES FOR MOTOR VEHICLES
908,810790,"CADMIUM AND ARTICLES THEREOF, NESOI"
909,842691,LIFTING OR HANDLING MACHINERY DESIGNED FOR MOUNTING ON ROAD VEHICLES
910,847790,"PARTS OF MACHINERY FOR WORKING RUBBER OR PLASTICS OR PARTS OF MACHINERY USED IN THE MANUFACTURE OF PRODUCTS FROM RUBBER OR PLASTICS MATERIALS, NESOI"
911,030752,"OCTOPUS, FROZEN"
912,071090,"MIXTURES OF VEGETABLES, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, FROZEN"
913,130211,"VEGETABLE SAPS AND EXTRACTS, OPIUM"
914,200891,"PALM HEARTS, PREPARED OR PRESERVED, WHETHER OR NOT CONTAINING ADDED SWEETENING OR SPIRIT, NESOI"
915,270720,TOLUENE
916,390450,"VINYLIDENE CHLORIDE POLYMERS, IN PRIMARY FORMS"
917,410210,"SHEEP OR LAMB SKINS WITH WOOL ON, FRESH, SALTED, DRIED, LIMED, PICKLED OR OTHERWISE PRESERVED, BUT NOT TANNED, PARCHMENT-DRESSED OR FURTHER PREPARED"
918,810194,"TUNGSTEN, UNWROUGHT, INCLUDING BARS AND RODS OBTAINED SIMPLY BY SINTERING"
919,722850,"BARS AND RODS OF ALLOY STEEL (OTHER THAN STAINLESS), COLD-FORMED OR COLD-FINISHED, NESOI"
920,722920,WIRE OF SILICO-MANGANESE STEEL
921,620469,"WOMEN'S OR GIRLS' TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS OF TEXTILE MATERIALS NESOI, NOT KNITTED OR CROCHETED"
922,600122,"LOOPED PILE FABRICS, KNITTED OR CROCHETED, OF MANMADE FIBERS"
923,630720,"LIFE JACKETS AND LIFE BELTS, OF TEXTILE MATERIALS"
924,740911,"PLATES, SHEETS AND STRIP OF REFINED COPPER, OVER 0.15 MM THICK, IN COILS"
925,721310,"BARS AND RODS OF IRON OR NONALLOY STEEL, HOT-ROLLED, IN IRREGULLARLY WOUND COILS, CONCRETE REINFORCING"
926,441300,"DENSIFIED WOOD, IN BLOCKS, PLATES, STRIPS OR PROFILE SHAPES"
927,520528,"COTTON YARN (OTH THAN SEWING THREAD) 85% OR MORE BY WGT COTTON, NT FOR RETAIL SALE: SINGLE YARN OF COMBED FIBER GREATER THAN 120NM"
928,430211,"MINK FURSKINS, WHOLE, WITH OR WITHOUT HEAD, TAIL OR PAWS, TANNED OR DRESSED, NOT ASSEMBLED"
929,860730,"HOOKS AND OTHER COUPLING DEVICES, BUFFERS AND PARTS THEREOF, FOR RAILWAY OR TRAMWAY VEHICLES"
930,870194,"TRACTORS (OTHER THAN TRACTORS OF HEADING 8709), EXCEEDING 75 KW BUT NOT EXCEEDING 130 KW"
931,950720,"FISH-HOOKS, WHETHER OR NOT SNELLED"
932,870892,MUFFLERS AND EXHAUST PIPES FOR MOTOR VEHICLES
933,821300,"SCISSORS, TAILORS' SHEARS AND SIMILAR SHEARS, AND BLADES AND OTHER BASE METAL PARTS THEREOF"
934,847180,"AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I."
935,847340,"PARTS AND ACCESSORIES FOR OFFICE MACHINES, NESOI (FOR EXAMPLE, DUPLICATING MACHINES, ADDRESSING MACHINES, STAPLING MACHINES, ETC.)"
936,844900,"MACHINERY FOR THE MANUFACTURE OR FINISHING OF FELT OR NONWOVENS IN THE PIECE OR IN SHAPES, OR FOR MAKING OR BLOCKING FELT HATS; PARTS THEREOF"
937,030119,"ORNAMENTAL FISH, LIVE, OTHER THAN FRESHWATER"
938,080410,"DATES, FRESH OR DRIED"
939,080420,"FIGS, FRESH OR DRIED"
940,251720,"MACADAM OF SLAG, DROSS OR SIMILAR INDUSTRIAL WASTE, WHETHER OR NOT INCORPORATING PEBBLES, GRAVEL, BROKEN OR CRUSHED STONES, CITED IN SUBHEADING 251710"
941,261400,TITANIUM ORES AND CONCENTRATES
942,291616,BINAPACRYL (ISO)
943,293379,"LACTAMS (EXCLUDING 6-HEXANELACTAM), NESOI"
944,300310,"MEDICAMENTS CONTAINING PENICILLINS OR DERIVATIVES THEREOF, OR STREPTOMYCINS OR THEIR DERIVATIVES, NOT IN MEASURED DOSES OR RETAIL PACKINGS"
945,300432,"MEDICAMENTS, IN MEASURED DOSES, ETC., CONTAINING CORTEX HORMONES BUT NOT CONTAINING ANTIBIOTICS"
946,790120,"ZINC ALLOYS, UNWROUGHT"
947,600544,WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES) OF PRINTED ARTIFICIAL FIBERS
948,711019,"PLATINUM METAL, SEMIMANUFACTURED"
949,740200,UNREFINED COPPER; COPPER ANODES FOR ELECTROLYTIC REFINING
950,740939,"PLATES, SHEETS AND STRIP OF COPPER-TIN BASE ALLOYS (BRONZE), OVER 0.15 MM THICK, NOT IN COILS"
951,520523,"COTTON YARN NESOI, 85% OR MORE BY WEIGHT OF COTTON, NOT PUT UP FOR RETAIL SALE, SINGLE COMBED YARN, OVER 43 NM BUT NOT OVER 52 NM"
952,520526,"COTTON YARN (OTH THAN SEWING THREAD) 85% OR MORE BY WGT COTTON, NT FOR RETAIL SALE: SINGLE YARN OF COMBED FIBER > 80NM AND LESS THAN 94NM"
953,520541,"COTTON YARN NESOI, 85% OR MORE (WT.) COTTON, NOT FOR RETAIL SALE, MULTIPLE OR CABLED COMBED YARN, NOT OVER 14 NM PER SINGLE YARN"
954,460192,"PLAITING MATERIALS, PLAITS AND SIMILAR PRODUCTS, OF BAMBOO, NESOI"
955,440139,"SAWDUST AND WOOD WASTE AND SCRAP, WHETHER OR NOT AGGLOMERATED IN LOGS, BRIQUETTES OR SIMILAR FORMS OTHER THAN PELLETS"
956,480452,"KRAFT PAPER AND PAPERBOARD, NESOI, WEIGHING 225 G/M2 OR OVER, UNCOATED, BLEACHED, OVER 95% (WT.) WOOD FIBERS BY CHEMICAL PROCESS, IN ROLLS OR SHEETS"
957,481420,"WALLPAPER AND SIMILAR WALLCOVERINGS, OF PAPER COATED OR COVERED, ON THE FACE SIDE, WITH A GRAINED, EMBOSSED OR OTHERWISE DECORATED LAYER OF PLASTICS"
958,481820,"HANDKERCHIEFS, CLEANSING OR FACIAL TISSUES AND TOWELS, OF PAPER PULP, PAPER, CELLULOSE WADDING OR WEBS OF CELLULOSE FIBERS"
959,940591,"PARTS FOR LAMPS AND LIGHTING FITTINGS, OF GLASS"
960,910121,"WRIST WATCHES, NOT BATTERY POWERED, WITH CASES OF PRECIOUS METAL (OR OF METAL CLAD WITH PRECIOUS METAL), WITH AUTOMATIC WINDING"
961,841940,DISTILLING OR RECTIFYING PLANT
962,842381,"WEIGHING MACHINERY, NESOI, HAVING A MAXIMUM WEIGHING CAPACITY NOT EXCEEDING 30 KG"
963,841581,"AIR CONDITIONING MACHINES NESOI, INCORPORATING A REFRIGERATING UNIT AND VALVE FOR REVERSAL OF THE COOLING/HEAT CYCLE (REVERSIBLE HEAT PUMPS)"
964,020725,"TURKEYS, NOT CUT IN PIECES, FROZEN"
965,051191,"PRODUCTS, INCLUDING DEAD ANIMALS, OF FISH OR CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES, UNFIT FOR HUMAN CONSUMPTION, NESOI"
966,070890,"LEGUMINOUS VEGETABLES, NESOI, FRESH OR CHILLED"
967,090412,"PEPPER OF THE GENUS PIPER (BLACK AND WHITE), CRUSHED OR GROUND"
968,150890,"PEANUT (GROUND-NUT) OIL AND ITS FRACTIONS, REFINED BUT NOT CHEMICALLY MODIFIED"
969,120750,MUSTARD SEEDS
970,280920,PHOSPHORIC ACID AND POLYPHOSPHORIC ACIDS
971,284440,"RADIOACTIVE ELEMENTS, ISOTOPES AND COMPOUNDS, NESOI; ALLOYS, OTHER PRODUCTS AND MIXTURES HAVING THESE ELEMENTS, ISOTOPES, ETC.; RADIOACTIVE RESIDUES"
972,291411,ACETONE (PROPANONE)
973,080122,"BRAZIL NUTS, FRESH OR DRIED, SHELLED"
974,110423,"GRAINS, WORKED (FOR EXAMPLE, HULLED, PEARLED, SLICED OR KIBBLED), OF CORN (MAIZE)"
975,200990,"MIXTURES OF JUICES, FRUIT AND/OR VEGETABLE, UNFERMENTED AND NOT CONTAINING ADDED SPIRIT, WHETHER OR NOT SWEETENED"
976,291249,"ALDEHYDE-ETHERS, ALDEHYDE-PHENOLS AND ALDEHYDES WITH OTHER OXYGEN FUNCTION, NESOI"
977,291300,"HALOGENATED, SULFONATED, NITRATED OR NITROSATED DERIVATIVES OF ALDEHYDE-FUNCTION COMPOUNDS"
978,290373,"DICHLOROFLUOROETHANES (HCFC-141, 141B)"
979,291735,PHTHALIC ANHYDRIDE
980,291822,"O-ACETYLSALICYCLIC ACID (ASPIRIN), ITS SALTS AND ESTERS"
981,392010,"PLATES, SHEETS, FILM, FOIL AND STRIP OF PLASTICS, NOT SELF-ADHESIVE, NON-CELLULAR, NOT REINFORCED OR LAMINATED ETC., OF POLYMERS OF ETHYLENE"
982,722100,"BARS AND RODS OF STAINLESS STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS"
983,591140,"FILTERING OR STRAINING CLOTH OF A KIND USED IN OIL PRESSES OR THE LIKE, INCLUDING THAT OF HUMAN HAIR"
984,630499,"FURNISHING ARTICLES NESOI, OF TEXTILE MATERIALS NESOI, NOT KNITTED OR CROCHETED"
985,611710,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS AND THE LIKE, KNITTED OR CROCHETED"
986,550931,"SYNTHETIC STAPLE FIBER YARN (EXCEPT SEWING THREAD), NOT FOR RETAIL SALE, 85% OR MORE (WT.) OF ACRYLICS OR MODACRYLICS, SINGLE YARN"
987,551291,"WOVEN FABRICS OF SYNTHETIC STAPLE FIBERS, CONTAINING 85% OR MORE BY WEIGHT OF SYNTHETIC STAPLE FIBERS NESOI, UNBLEACHED OR BLEACHED"
988,551311,"WOVEN FABRICS OF POLYESTER STAPLE FIBERS, UNDER 85% (WT.) OF SUCH FIBERS, UNBLEACHED OR BLEACHED, PLAIN WEAVE, MIXED WITH COTTON, NOT OVER 170 G/M2"
989,551313,"WOVEN FABRICS OF POLYESTER STAPLE FIBERS, UNDER 85% (WT.) OF SUCH FIBERS, UNBLEACHED OR BLEACHED, WEAVE NESOI, MIXED WITH COTTON, NOT OVER 170 G/M2"
990,480431,"KRAFT PAPER AND PAPERBOARD, NESOI, WEIGHING NOT OVER 150 G/M2, UNCOATED, UNBLEACHED, IN ROLLS OR SHEETS"
991,480592,"PAPER & PAPERBOARD, UNCOATED, IN ROLLS/SHEETS, WEIGHTING MORE THAN 150 BUT LESS THAN 225 G/M2, NESOI"
992,901812,ULTRASONIC SCANNING APPARATUS
993,870350,"MOTOR VEHICLES, WITH BOTH COMPRES-IG INTERNAL COMBUS PISTON ENGINE (DIESEL/SEMI-DIESEL) AND ELECTRIC MOTOR,NOT CHARGED BY PLUG"
994,851660,"ELECTRIC OVENS, COOKING STOVES, RANGES, COOKING PLATES, BOILING RINGS, GRILLERS AND ROASTERS, NESOI"
995,843320,"MOWERS, NESOI, INCLUDING CUTTER BARS FOR TRACTOR MOUNTING"
996,846810,HAND-HELD BLOW TORCHES
997,840729,INBOARD ENGINES FOR MARINE PROPULSION
998,847930,PRESSES FOR MANUFACTURING PARTICLE BOARD OR FIBER BUILDING BOARD OF WOOD OR OTHER LIGNEOUS MATERIALS AND OTHER MACHINERY FOR TREATING WOOD OR CORK
999,845229,SEWING MACHINES OTHER THAN OF THE HOUSEHOLD OR AUTOMATIC TYPES
1000,848360,CLUTCHES AND SHAFT COUPLINGS (INCLUDING UNIVERSAL JOINTS)
1001,853929,"ELECTRIC FILAMENT LAMPS, NESOI"
1002,030333,"SOLE (SOLEA SPP.), EXCLUDING FILLETS, LIVERS AND ROES, FROZEN"
1003,030549,"FISH, INCLUDING FILLETS, SMOKED, NESOI"
1004,090710,"CLOVES (WHOLE FRUIT, CLOVES AND STEMS), NEITHER CRUSHED NOR GROUND"
1005,120242,"PEANUTS, SHELLED, WHETHER OR NOT BROKEN OTHER THAN SEED"
1006,160554,"CUTTLE FISH AND SQUID, PREPARED OR PRESERVED"
1007,230400,"SOYBEAN OILCAKE AND OTHER SOLID RESIDUES RESULTING FROM THE EXTRACTION OF SOY BEAN OIL, WHETHER OR NOT GROUND OR IN THE FORM OF PELLETS"
1008,252520,MICA POWDER
1009,253020,"KIESERITE, EPSOM SALTS (NATURAL MAGNESIUM SULFATES)"
